,Bus_Route_Name,Bus_Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Available
2935,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 561,Super Deluxe Non AC Seater Air Bus (2+2),0 days 21:35:00,03h 15m,0 days 00:50:00,2.8,201.00,18
2936,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 475,Super Deluxe Non AC Seater Air Bus (2+2),0 days 21:40:00,02h 55m,0 days 00:35:00,2.8,216.00,32
2937,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 2723,Super Fast Non AC Seater (2+3),0 days 21:45:00,03h 25m,0 days 01:10:00,2.8,174.00,41
2938,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 542,Super Deluxe Non AC Seater Air Bus (2+2),0 days 21:50:00,03h 10m,0 days 01:00:00,2.8,201.00,29
2939,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 594,Super Deluxe Non AC Seater Air Bus (2+2),0 days 21:55:00,03h 30m,0 days 01:25:00,2.8,201.00,13
2940,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 486,Super Deluxe Non AC Seater Air Bus (2+2),0 days 22:00:00,02h 30m,0 days 00:30:00,2.8,216.00,36
2941,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 819,Super Fast Non AC Seater (2+3),0 days 22:05:00,03h 40m,0 days 01:45:00,2.8,181.00,47
2942,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 1955,Super Fast Non AC Seater (2+3),0 days 22:20:00,03h 15m,0 days 01:35:00,2.8,181.00,34
2943,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 2131,Super Deluxe Non AC Seater Air Bus (2+2),0 days 22:35:00,03h 15m,0 days 01:50:00,2.8,201.00,26
2944,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 515,Super Deluxe Non AC Seater Air Bus (2+2),0 days 22:55:00,02h 30m,0 days 01:25:00,2.8,216.00,19
2945,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),0 days 23:00:00,03h 20m,0 days 02:20:00,2.8,181.00,46
2946,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),0 days 23:05:00,02h 40m,0 days 01:45:00,2.8,216.00,36
2947,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 559,Super Deluxe Non AC Seater Air Bus (2+2),0 days 23:10:00,03h 00m,0 days 02:10:00,2.8,216.00,31
2948,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 312,Super Fast Non AC Seater (2+3),0 days 23:15:00,03h 30m,0 days 02:45:00,2.8,181.00,41
2949,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,0 days 23:25:00,03h 05m,0 days 02:30:00,2.8,253.00,27
2950,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 585,Super Deluxe Non AC Seater Air Bus (2+2),0 days 23:30:00,03h 25m,0 days 02:55:00,2.8,201.00,27
2951,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),0 days 23:45:00,03h 25m,0 days 03:10:00,2.8,181.00,40
2952,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),0 days 23:45:00,03h 25m,0 days 03:10:00,2.8,174.00,24
2953,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),0 days 23:59:00,03h 36m,0 days 03:35:00,4.0,499.00,16
2954,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),0 days 22:00:00,01h 59m,0 days 23:59:00,3.0,1500.00,41
2955,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Ubc travels,A/C Semi Sleeper (2+2),0 days 22:30:00,02h 30m,0 days 01:00:00,3.9,700.00,2
2956,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),0 days 22:31:00,02h 54m,0 days 01:25:00,3.2,1100.00,16
2957,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),0 days 23:05:00,02h 55m,0 days 02:00:00,4.0,699.00,27
2958,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),0 days 23:20:00,02h 55m,0 days 02:15:00,4.0,549.00,32
2959,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),0 days 23:20:00,02h 50m,0 days 02:10:00,4.3,580.00,30
2960,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),0 days 23:20:00,03h 40m,0 days 03:00:00,3.9,900.00,48
2961,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),0 days 23:30:00,02h 50m,0 days 02:20:00,4.0,567.00,34
2962,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Cochin Express,Volvo Multi-Axle Sleeper A/C (2+1),0 days 23:35:00,02h 55m,0 days 02:30:00,4.0,900.00,22
2963,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),0 days 23:40:00,02h 50m,0 days 02:30:00,4.0,800.00,30
2964,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Cochin Express,A/C Sleeper (2+1),0 days 23:40:00,02h 50m,0 days 02:30:00,4.0,900.00,15
2965,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),0 days 23:40:00,03h 05m,0 days 02:45:00,4.0,630.00,18
2966,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,A/C Sleeper (2+1),0 days 23:45:00,02h 50m,0 days 02:35:00,4.0,799.00,27
2967,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),0 days 23:47:00,03h 53m,0 days 03:40:00,4.0,899.00,15
2968,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),0 days 23:50:00,0-21h 0-15m,0 days 03:35:00,4.0,549.00,32
2969,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),0 days 23:50:00,02h 39m,0 days 02:29:00,3.8,700.00,40
2970,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,A/C Sleeper (2+1),0 days 23:55:00,02h 50m,0 days 02:45:00,4.0,799.00,22
2971,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Kalpaka Travels 1,A/C Semi Sleeper (2+2),0 days 23:55:00,03h 05m,0 days 03:00:00,4.0,600.00,40
2972,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,A/C Sleeper (2+1),0 days 23:59:00,03h 36m,0 days 03:35:00,3.1,695.00,20
2973,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,A/C Sleeper (2+1),0 days 23:59:00,03h 16m,0 days 03:15:00,3.1,745.00,17
2974,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),0 days 23:59:00,03h 17m,0 days 03:16:00,3.1,545.00,34
2975,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,A/C Sleeper (2+1),0 days 23:59:00,03h 16m,0 days 03:15:00,3.1,745.00,14
2976,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,Volvo A/C Semi Sleeper (2+2),0 days 23:59:00,03h 31m,0 days 03:30:00,3.1,549.00,24
2977,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,EMERALD TRAVELS,A/C Semi Sleeper (2+2),0 days 02:30:00,02h 00m,0 days 04:30:00,3.1,700.00,15
2978,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),0 days 16:01:00,01h 49m,0 days 17:50:00,4.0,111.00,45
2979,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 1989,Super Fast Non AC Seater (2+3),0 days 16:25:00,02h 10m,0 days 18:35:00,4.0,111.00,50
2980,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),0 days 16:30:00,02h 00m,0 days 18:30:00,4.0,108.00,39
2981,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 759,Super Fast Non AC Seater (2+3),0 days 17:35:00,01h 50m,0 days 19:25:00,4.0,113.00,50
2982,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 779,Super Fast Non AC Seater (2+3),0 days 21:45:00,01h 10m,0 days 22:55:00,4.0,111.00,50
2983,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),0 days 22:06:00,01h 45m,0 days 23:51:00,4.0,145.00,15
2984,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),0 days 22:15:00,02h 35m,0 days 00:50:00,4.0,145.00,7
2985,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),0 days 22:15:00,02h 15m,0 days 00:30:00,4.0,111.00,50
2986,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),0 days 23:00:00,02h 00m,0 days 01:00:00,4.0,111.00,41
2987,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),0 days 23:05:00,01h 25m,0 days 00:30:00,4.0,145.00,4
2988,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),0 days 23:20:00,02h 00m,0 days 01:20:00,4.0,111.00,47
2989,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),0 days 23:50:00,01h 40m,0 days 01:30:00,4.0,145.00,6
2990,Kozhikode to Kalpetta (kerala),https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta,RAVINA TRAVELS,A/C Sleeper (2+1),0 days 14:55:00,02h 20m,0 days 17:15:00,3.0,1199.00,32
2991,Coimbatore to Ooty,https://www.redbus.in/bus-tickets/coimbatore-to-ooty,KSRTC (Kerala) - 966,Super Fast Non AC Seater (2+3),0 days 19:00:00,02h 30m,0 days 21:30:00,4.0,103.00,37
2992,Coimbatore to Ooty,https://www.redbus.in/bus-tickets/coimbatore-to-ooty,KSRTC (Kerala) - 808,Super Fast Non AC Seater (2+3),0 days 21:00:00,03h 25m,0 days 00:25:00,4.4,103.00,42
2993,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),0 days 17:10:00,01h 50m,0 days 19:00:00,3.8,145.00,32
2994,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),0 days 17:31:00,02h 45m,0 days 20:16:00,2.7,108.00,41
2995,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 567,Super Deluxe Non AC Seater Air Bus (2+2),0 days 18:01:00,02h 39m,0 days 20:40:00,3.5,129.00,29
2996,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 2206,Super Deluxe Non AC Seater Air Bus (2+2),0 days 18:40:00,01h 54m,0 days 20:34:00,3.5,134.00,35
2997,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),0 days 18:55:00,02h 30m,0 days 21:25:00,3.5,145.00,23
2998,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 1378,AC MULTI AXLE,0 days 19:20:00,01h 30m,0 days 20:50:00,3.5,227.00,28
2999,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),0 days 19:20:00,01h 50m,0 days 21:10:00,3.5,111.00,43
3000,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),0 days 19:35:00,02h 00m,0 days 21:35:00,3.5,108.00,41
3001,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),0 days 20:05:00,01h 45m,0 days 21:50:00,3.5,145.00,25
3002,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),0 days 20:20:00,02h 25m,0 days 22:45:00,3.5,111.00,46
3003,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 1100,AC MULTI AXLE,0 days 20:30:00,01h 35m,0 days 22:05:00,3.5,227.00,48
3004,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 409,Super Deluxe Non AC Seater Air Bus (2+2),0 days 20:30:00,01h 45m,0 days 22:15:00,3.5,145.00,30
3005,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),0 days 20:30:00,02h 10m,0 days 22:40:00,3.5,129.00,24
3006,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 560,Super Deluxe Non AC Seater Air Bus (2+2),0 days 20:35:00,01h 35m,0 days 22:10:00,3.5,134.00,31
3007,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 1200,Super Deluxe Non AC Seater Air Bus (2+2),0 days 20:41:00,01h 54m,0 days 22:35:00,3.5,134.00,27
3008,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),0 days 20:50:00,02h 10m,0 days 23:00:00,3.5,111.00,45
3009,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,0 days 20:55:00,01h 25m,0 days 22:20:00,3.5,227.00,22
3010,Kalpetta (kerala) to Kozhikode,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,0 days 21:05:00,01h 45m,0 days 22:50:00,3.5,155.00,32
